Contracts,Order No.,Transaction Time(UTC+0),Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
AXSUSDT,433ee29a,2022-03-14 23:58:10,7,Close Short,Market,Trade,4,47.885,Market,0.000675,0.1292895,8b56302a
AXSUSDT,433ee29a,2022-03-14 23:58:10,7,Close Short,Market,Trade,10.2,47.885,Market,0.000675,0.32968823,e3048231
SOLUSDT,10c47131,2022-03-14 23:58:10,7,Close Short,Market,Trade,83.1,81.250,Market,0.00075,5.06390625,81ad7ed5
SOLUSDT,10c47131,2022-03-14 23:58:10,7,Close Short,Market,Trade,10,81.250,Market,0.00075,0.609375,40d70ce2
SOLUSDT,10c47131,2022-03-14 23:58:10,7,Close Short,Market,Trade,0.1,81.250,Market,0.00075,0.00609375,46daa966
SOLUSDT,10c47131,2022-03-14 23:58:10,7,Close Short,Market,Trade,26.4,81.250,Market,0.00075,1.60875,00310a2f
FILUSDT,d101f5f1,2022-03-14 23:58:10,7,Close Short,Market,Trade,14.9,17.49,Market,0.00075,0.19545075,69270b54
FILUSDT,d101f5f1,2022-03-14 23:58:10,7,Close Short,Market,Trade,16,17.49,Market,0.00075,0.20988,ccf2ca44
FILUSDT,d101f5f1,2022-03-14 23:58:10,7,Close Short,Market,Trade,81.5,17.49,Market,0.00075,1.06907625,bcc23181
FILUSDT,d101f5f1,2022-03-14 23:58:10,7,Close Short,Market,Trade,52.9,17.49,Market,0.00075,0.69391575,5dcc7f4e
FILUSDT,d101f5f1,2022-03-14 23:58:10,7,Close Short,Market,Trade,149.3,17.49,Market,0.00075,1.95844275,d842e135
FILUSDT,d101f5f1,2022-03-14 23:58:10,7,Close Short,Market,Trade,8.8,17.48,Market,0.00075,0.115368,4b5cfa45
FILUSDT,d101f5f1,2022-03-14 23:58:10,7,Close Short,Market,Trade,11.4,17.48,Market,0.00075,0.149454,9f6f7b2b
FILUSDT,d101f5f1,2022-03-14 23:58:10,7,Close Short,Market,Trade,26.3,17.48,Market,0.00075,0.344793,d5bf3361
FILUSDT,d101f5f1,2022-03-14 23:58:10,7,Close Short,Market,Trade,22.8,17.48,Market,0.00075,0.298908,ddc237c4
FILUSDT,d101f5f1,2022-03-14 23:58:10,7,Close Short,Market,Trade,129.8,17.48,Market,0.00075,1.701678,2c1ff626
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,244,2.7539,Market,0.00075,0.5039637,f0900450
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,42,2.7539,Market,0.00075,0.08674785,a22b7c40
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,54,2.7539,Market,0.00075,0.11153295,4a7a99a3
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,164,2.7537,Market,0.00075,0.3387051,3fb54902
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,33,2.7537,Market,0.00075,0.06815408,b5a18654
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,63,2.7536,Market,0.00075,0.1301076,7a7a2f7f
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,164,2.7535,Market,0.00075,0.3386805,9b4b4299
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,26,2.7535,Market,0.00075,0.05369325,d549a5b4
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,81,2.7534,Market,0.00075,0.16726905,2ba3d8fd
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,36,2.7534,Market,0.00075,0.0743418,fe5a7d1e
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,5,2.7533,Market,0.00075,0.01032488,1e86aa33
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,6,2.7533,Market,0.00075,0.01238985,afc4ec29
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,728,2.7533,Market,0.00075,1.5033018,44d3a65b
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,1205,2.7531,Market,0.00075,2.48811413,0cbd308b
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,3,2.7531,Market,0.00075,0.00619448,a07b24a7
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,181,2.7531,Market,0.00075,0.37373333,933424e5
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,9,2.7531,Market,0.00075,0.01858343,569f5ad9
SANDUSDT,95892630,2022-03-14 23:15:54,7,Close Short,Market,Trade,666,2.7531,Market,0.00075,1.37517345,2d247b4b
SOLUSDT,850-Sell,2022-03-14 16:00:00,7,Open Short,--,Funding,119.6,80.982,0.000,-0.0001,-0.96854472,ccfcdc6c
SANDUSDT,850-Sell,2022-03-14 16:00:00,7,Open Short,--,Funding,3710,2.7392,0.0000,-0.0001,-1.0162432,a613f977
COMPUSDT,850-Sell,2022-03-14 16:00:00,7,Open Short,--,Funding,100,101.99,0.00,-0.0001,-1.0199,f0a29051
ADAUSDT,850-Sell,2022-03-14 16:00:00,7,Open Short,--,Funding,11830,0.7946,0.0000,0.0001371,1.28875618,df67c4c3
FILUSDT,850-Sell,2022-03-14 16:00:00,7,Open Short,--,Funding,513.7,17.29,0.00,-0.0001,-0.8881873,852927ac
AXSUSDT,850-Sell,2022-03-14 16:00:00,7,Open Short,--,Funding,180,47.077,0.000,0.00024003,2.03398062,bff1bb64
COMPUSDT,850-Sell,2022-03-14 08:00:00,7,Open Short,--,Funding,100,101.10,0.00,-0.0001,-1.011,5f12f5ff
SANDUSDT,850-Sell,2022-03-14 08:00:00,7,Open Short,--,Funding,3710,2.7593,0.0000,-0.0001,-1.0237003,8bb93608
FILUSDT,850-Sell,2022-03-14 08:00:00,7,Open Short,--,Funding,513.7,17.50,0.00,-0.0001,-0.898975,2cd18a1a
SOLUSDT,850-Sell,2022-03-14 08:00:00,7,Open Short,--,Funding,119.6,80.906,0.000,-0.0001,-0.96763576,5ac7c88a
ADAUSDT,850-Sell,2022-03-14 08:00:00,7,Open Short,--,Funding,11830,0.8095,0.0000,-5.252e-05,-0.50295174,579f7ae5
AXSUSDT,850-Sell,2022-03-14 08:00:00,7,Open Short,--,Funding,180,46.354,0.000,0.00068549,5.71953663,fafccc66
SANDUSDT,850-Sell,2022-03-14 00:00:00,7,Open Short,--,Funding,3710,2.7136,0.0000,-0.0001,-1.0067456,4605f4d2
COMPUSDT,850-Sell,2022-03-14 00:00:00,7,Open Short,--,Funding,100,98.97,0.00,-0.0001,-0.9897,0047cf24
FILUSDT,850-Sell,2022-03-14 00:00:00,7,Open Short,--,Funding,513.7,17.24,0.00,-0.0001,-0.8856188,ae31c341
ADAUSDT,850-Sell,2022-03-14 00:00:00,7,Open Short,--,Funding,11830,0.7871,0.0000,-0.0001,-0.9311393,9e7d7bd5
SOLUSDT,850-Sell,2022-03-14 00:00:00,7,Open Short,--,Funding,119.6,78.734,0.000,-0.0001,-0.94165864,349381c2
AXSUSDT,850-Sell,2022-03-14 00:00:00,7,Open Short,--,Funding,180,45.189,0.000,0.0006337,5.15452848,8a6d8b2c
FILUSDT,38e283cd,2022-03-13 23:49:21,7,Open Short,Limit,Trade,432,17.22,17.22,-0.00025,-1.85976,87f8bab3
FILUSDT,38e283cd,2022-03-13 23:49:21,7,Open Short,Limit,Trade,58.1,17.22,17.22,-0.00025,-0.2501205,be799675
FILUSDT,38e283cd,2022-03-13 23:40:25,7,Open Short,Limit,Trade,0.1,17.22,17.22,0.00075,0.0012915,4dc2c2cf
FILUSDT,38e283cd,2022-03-13 23:40:25,7,Open Short,Limit,Trade,23.5,17.22,17.22,0.00075,0.3035025,a36918ef
ADAUSDT,d084733c,2022-03-13 23:38:49,7,Open Short,Limit,Trade,1126,0.7871,0.7871,0.00075,0.66470595,db972581
ADAUSDT,d084733c,2022-03-13 23:38:49,7,Open Short,Limit,Trade,10704,0.7871,0.7871,0.00075,6.3188388,d5b32500
AXSUSDT,850-Sell,2022-03-13 16:00:00,7,Open Short,--,Funding,180,46.707,0.000,9.345e-05,0.78565845,645cbafc
COMPUSDT,850-Sell,2022-03-13 16:00:00,7,Open Short,--,Funding,100,101.91,0.00,-0.0001,-1.0191,9fe1a823
SANDUSDT,850-Sell,2022-03-13 16:00:00,7,Open Short,--,Funding,3710,2.8036,0.0000,-9.927e-05,-1.03254261,02f00f81
SOLUSDT,850-Sell,2022-03-13 16:00:00,7,Open Short,--,Funding,119.6,81.204,0.000,-0.0001,-0.97119984,4680edb4
SANDUSDT,850-Sell,2022-03-13 08:00:00,7,Open Short,--,Funding,3710,2.8660,0.0000,-0.0001,-1.063286,928726b2
AXSUSDT,850-Sell,2022-03-13 08:00:00,7,Open Short,--,Funding,180,47.035,0.000,0.00073086,6.18768002,1980f0f6
COMPUSDT,850-Sell,2022-03-13 08:00:00,7,Open Short,--,Funding,100,102.42,0.00,-0.0001,-1.0242,84bf5290
SOLUSDT,850-Sell,2022-03-13 08:00:00,7,Open Short,--,Funding,119.6,81.743,0.000,-0.0001,-0.97764628,7eecc863
COMPUSDT,850-Sell,2022-03-13 00:00:00,7,Open Short,--,Funding,100,101.65,0.00,-0.0001,-1.0165,78b4dc70
SOLUSDT,850-Sell,2022-03-13 00:00:00,7,Open Short,--,Funding,119.6,81.385,0.000,-0.0001,-0.9733646,bf432548
SANDUSDT,850-Sell,2022-03-13 00:00:00,7,Open Short,--,Funding,3710,2.7789,0.0000,-0.0001,-1.0309719,ad6cd9d5
AXSUSDT,850-Sell,2022-03-13 00:00:00,7,Open Short,--,Funding,180,46.579,0.000,0.00041239,3.45756849,3fbdbbe6
SANDUSDT,850-Sell,2022-03-12 16:00:00,7,Open Short,--,Funding,3710,2.7897,0.0000,-7.485e-05,-0.77468155,6f08f555
COMPUSDT,850-Sell,2022-03-12 16:00:00,7,Open Short,--,Funding,100,103.13,0.00,-0.0001,-1.0313,12412eac
AXSUSDT,850-Sell,2022-03-12 16:00:00,7,Open Short,--,Funding,180,46.710,0.000,0.00024162,2.03149264,e544d6b0
SOLUSDT,850-Sell,2022-03-12 16:00:00,7,Open Short,--,Funding,119.6,81.682,0.000,-0.0001,-0.97691672,b45539ec
COMPUSDT,850-Sell,2022-03-12 08:00:00,7,Open Short,--,Funding,100,103.01,0.00,-0.0001,-1.0301,13f8c9a2
SOLUSDT,850-Sell,2022-03-12 08:00:00,7,Open Short,--,Funding,119.6,81.686,0.000,-0.0001,-0.97696456,339ce678
SANDUSDT,850-Sell,2022-03-12 08:00:00,7,Open Short,--,Funding,3710,2.8065,0.0000,-0.0001,-1.0412115,8809c657
AXSUSDT,850-Sell,2022-03-12 08:00:00,7,Open Short,--,Funding,180,47.014,0.000,0.00084005,7.10893993,66178cfd
SANDUSDT,850-Sell,2022-03-12 00:00:00,7,Open Short,--,Funding,3710,2.7750,0.0000,-4.405e-05,-0.45350576,fb89ff73
AXSUSDT,850-Sell,2022-03-12 00:00:00,7,Open Short,--,Funding,180,45.900,0.000,0.00051203,4.23039186,9f4e8c0c
COMPUSDT,850-Sell,2022-03-12 00:00:00,7,Open Short,--,Funding,100,101.20,0.00,-0.0001,-1.012,40fecef4
SOLUSDT,850-Sell,2022-03-12 00:00:00,7,Open Short,--,Funding,119.6,80.683,0.000,-0.0001,-0.96496868,db1e4a71
SOLUSDT,850-Sell,2022-03-11 16:00:00,7,Open Short,--,Funding,119.6,81.747,0.000,-0.0001,-0.97769412,b541824b
AXSUSDT,850-Sell,2022-03-11 16:00:00,7,Open Short,--,Funding,180,46.367,0.000,0.00052359,4.36991356,87c30a47
SANDUSDT,850-Sell,2022-03-11 16:00:00,7,Open Short,--,Funding,3710,2.7913,0.0000,8.313e-05,0.86087126,4f45aba8
COMPUSDT,850-Sell,2022-03-11 16:00:00,7,Open Short,--,Funding,100,101.79,0.00,0.00018781,1.91171799,3c1dde9e
SOLUSDT,abac1fe5,2022-03-11 15:26:15,7,Open Short,Limit,Trade,119.6,81.925,81.925,-0.00025,-2.4495575,f5a04922
SANDUSDT,b3276604,2022-03-11 15:21:30,7,Open Short,Limit,Trade,1640,2.7809,2.7803,0.00075,3.420507,c2d78d42
SANDUSDT,b3276604,2022-03-11 15:21:30,7,Open Short,Limit,Trade,2070,2.7809,2.7803,0.00075,4.31734725,99775788
COMPUSDT,850-Sell,2022-03-11 08:00:00,7,Open Short,--,Funding,100,102.61,0.00,-0.0001,-1.0261,03781fad
AXSUSDT,850-Sell,2022-03-11 08:00:00,7,Open Short,--,Funding,180,46.832,0.000,0.00027699,2.33495923,436c923a
COMPUSDT,850-Sell,2022-03-11 00:00:00,7,Open Short,--,Funding,100,103.25,0.00,7.165e-05,0.73978625,d2bdc9cf
AXSUSDT,850-Sell,2022-03-11 00:00:00,7,Open Short,--,Funding,180,46.773,0.000,0.00067669,5.69714785,08c294e0
COMPUSDT,850-Sell,2022-03-10 16:00:00,7,Open Short,--,Funding,100,102.31,0.00,-9.58e-05,-0.9801298,5f5310ec
AXSUSDT,850-Sell,2022-03-10 16:00:00,7,Open Short,--,Funding,180,46.086,0.000,0.00061334,5.08794971,cc3cdce9
COMPUSDT,850-Sell,2022-03-10 08:00:00,7,Open Short,--,Funding,100,102.90,0.00,-0.0001,-1.029,b6f4386c
AXSUSDT,850-Sell,2022-03-10 08:00:00,7,Open Short,--,Funding,180,45.930,0.000,0.00110247,9.11456048,ae3f850a
COMPUSDT,850-Sell,2022-03-10 00:00:00,7,Open Short,--,Funding,100,109.94,0.00,-0.0001,-1.0994,f94ef68e
AXSUSDT,850-Sell,2022-03-10 00:00:00,7,Open Short,--,Funding,180,48.619,0.000,0.00068498,5.99454768,083a4e7c
AXSUSDT,850-Sell,2022-03-09 16:00:00,7,Open Short,--,Funding,180,49.088,0.000,0.00080608,7.12239391,8e6fa938
COMPUSDT,850-Sell,2022-03-09 16:00:00,7,Open Short,--,Funding,100,110.81,0.00,8.621e-05,0.95529301,09478beb
MANAUSDT,48e2b5f2,2022-03-09 11:04:16,7,Close Short,Market,Trade,1904.7,2.5280,Market,0.00075,3.6113112,8716ce58
MANAUSDT,48e2b5f2,2022-03-09 11:04:16,7,Close Short,Market,Trade,666,2.5280,Market,0.00075,1.262736,066fffdd
MANAUSDT,48e2b5f2,2022-03-09 11:04:16,7,Close Short,Market,Trade,626.7,2.5280,Market,0.00075,1.1882232,46de680b
MANAUSDT,48e2b5f2,2022-03-09 11:04:16,7,Close Short,Market,Trade,395.6,2.5280,Market,0.00075,0.7500576,2ed31719
MANAUSDT,48e2b5f2,2022-03-09 11:04:16,7,Close Short,Market,Trade,7,2.5280,Market,0.00075,0.013272,b16df590
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,0.78,543.1,Market,0.00075,0.3177135,421cc8ef
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,3.86,542.4,Market,0.00075,1.570248,8f137818
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,4.47,541.9,Market,0.00075,1.81671975,f2e59b49
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,2.97,541.8,Market,0.00075,1.2068595,b64ed1cc
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,2.97,541.8,Market,0.00075,1.2068595,8c23336e
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,10,541.7,Market,0.00075,4.06275,65a913d8
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,0.06,540.8,Market,0.00075,0.024336,db54f594
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,1.58,540.5,Market,0.00075,0.6404925,39ea7e69
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,1.58,540.5,Market,0.00075,0.6404925,f877056a
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,0.42,540.1,Market,0.00075,0.1701315,cd5b2727
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,1.14,540.0,Market,0.00075,0.4617,cd499b51
ILVUSDT,ce89c0bc,2022-03-09 11:04:03,7,Close Short,Market,Trade,0.1,540.0,Market,0.00075,0.0405,f6f8d025
YFIUSDT,ee2173d8,2022-03-09 11:03:57,7,Close Short,Market,Trade,0.0072,20385,Market,0.00075,0.110079,efe29c36
YFIUSDT,ee2173d8,2022-03-09 11:03:57,7,Close Short,Market,Trade,0.0542,20385,Market,0.00075,0.82865025,776cb404
YFIUSDT,ee2173d8,2022-03-09 11:03:57,7,Close Short,Market,Trade,0.1944,20385,Market,0.00075,2.972133,ff05c53f
YFIUSDT,ee2173d8,2022-03-09 11:03:57,7,Close Short,Market,Trade,0.026,20385,Market,0.00075,0.3975075,cd3787e5
YFIUSDT,ee2173d8,2022-03-09 11:03:57,7,Close Short,Market,Trade,0.0012,20385,Market,0.00075,0.0183465,5b369288
YFIUSDT,ee2173d8,2022-03-09 11:03:57,7,Close Short,Market,Trade,0.0184,20380,Market,0.00075,0.281244,fd169cd4
YFIUSDT,ee2173d8,2022-03-09 11:03:57,7,Close Short,Market,Trade,0.0246,20375,Market,0.00075,0.37591875,e2981930
YFIUSDT,ee2173d8,2022-03-09 11:03:57,7,Close Short,Market,Trade,0.0785,20365,Market,0.00075,1.19898938,0139992c
YFIUSDT,ee2173d8,2022-03-09 11:03:57,7,Close Short,Market,Trade,0.0255,20365,Market,0.00075,0.38948063,b363b47c
YFIUSDT,ee2173d8,2022-03-09 11:03:57,7,Close Short,Market,Trade,0.02,20365,Market,0.00075,0.305475,668b3668
ILVUSDT,850-Sell,2022-03-09 08:00:00,7,Open Short,--,Funding,29.93,538.2,0.0,0.00111048,17.88797386,787a2dbd
MANAUSDT,850-Sell,2022-03-09 08:00:00,7,Open Short,--,Funding,3600,2.5225,0.0000,7.58e-06,0.06883398,78c3e945
COMPUSDT,850-Sell,2022-03-09 08:00:00,7,Open Short,--,Funding,100,110.59,0.00,-0.0001,-1.1059,0a96025a
AXSUSDT,850-Sell,2022-03-09 08:00:00,7,Open Short,--,Funding,180,49.300,0.000,0.0006913,6.1345962,fdd03fac
YFIUSDT,850-Sell,2022-03-09 08:00:00,7,Open Short,--,Funding,0.45,20418,0,9.031e-05,0.82977732,f21be8d7
THETAUSDT,42493749,2022-03-09 07:02:10,7,Close Short,Market,Liquidation,4373,3.087,Market,0.000675,9.27447705,42493749
LUNAUSDT,71a89afb,2022-03-09 06:17:44,7,Close Short,Market,Liquidation,150,94.590,Market,0.00075,10.7353125,71a89afb
ILVUSDT,850-Sell,2022-03-09 00:00:00,7,Open Short,--,Funding,29.93,504.0,0.0,0.00027666,4.17333864,4ef3678c
LUNAUSDT,850-Sell,2022-03-09 00:00:00,7,Open Short,--,Funding,150,85.293,0.000,0.00010887,1.39287734,ba3e9b68
THETAUSDT,850-Sell,2022-03-09 00:00:00,7,Open Short,--,Funding,4373,2.841,0.000,5.099e-05,0.63348411,f5839231
YFIUSDT,850-Sell,2022-03-09 00:00:00,7,Open Short,--,Funding,0.45,19345,0,-0.0001,-0.870525,09cf906f
COMPUSDT,850-Sell,2022-03-09 00:00:00,7,Open Short,--,Funding,100,104.18,0.00,4.805e-05,0.5005849,b85d44d8
MANAUSDT,850-Sell,2022-03-09 00:00:00,7,Open Short,--,Funding,3600,2.3929,0.0000,2.661e-05,0.22923025,baa6d3df
AXSUSDT,850-Sell,2022-03-09 00:00:00,7,Open Short,--,Funding,180,46.426,0.000,0.00047591,3.97702758,b713c20f
FILUSDT,924b963d,2022-03-08 19:49:47,7,Close Short,Market,Trade,644.7,18.06,Market,0.00075,8.7324615,99f15d77
FILUSDT,924b963d,2022-03-08 19:49:47,7,Close Short,Market,Trade,0.7,18.06,Market,0.00075,0.0094815,292120df
FILUSDT,924b963d,2022-03-08 19:49:47,7,Close Short,Market,Trade,146.4,18.06,Market,0.00075,1.982988,7bfcd7bf
FILUSDT,924b963d,2022-03-08 19:49:47,7,Close Short,Market,Trade,9.6,18.05,Market,0.00075,0.12996,66dc4074
FILUSDT,924b963d,2022-03-08 19:49:47,7,Close Short,Market,Trade,33.6,18.05,Market,0.00075,0.45486,b4339957
FILUSDT,924b963d,2022-03-08 19:49:47,7,Close Short,Market,Trade,43.1,18.05,Market,0.00075,0.58346625,aea0e3cf
FILUSDT,924b963d,2022-03-08 19:49:47,7,Close Short,Market,Trade,16,18.05,Market,0.00075,0.2166,90f9817c
FILUSDT,924b963d,2022-03-08 19:49:47,7,Close Short,Market,Trade,148.2,18.05,Market,0.00075,2.0062575,c34a577d
FILUSDT,924b963d,2022-03-08 19:49:47,7,Close Short,Market,Trade,17.8,18.05,Market,0.00075,0.2409675,b9ca029a
ADAUSDT,58e2ac78,2022-03-08 19:49:10,7,Close Short,Market,Trade,9499,0.8038,Market,0.00075,5.72647215,e57a959a
ADAUSDT,58e2ac78,2022-03-08 19:49:10,7,Close Short,Market,Trade,11677,0.8038,Market,0.00075,7.03947945,28fa380e
LUNAUSDT,850-Sell,2022-03-08 16:00:00,7,Open Short,--,Funding,150,81.612,0.000,0.00015464,1.89307196,32da9f03
AXSUSDT,850-Sell,2022-03-08 16:00:00,7,Open Short,--,Funding,180,46.501,0.000,0.00060618,5.07383572,24ad838b
MANAUSDT,850-Sell,2022-03-08 16:00:00,7,Open Short,--,Funding,3600,2.3845,0.0000,-0.0001,-0.85842,6d9c26b3
ILVUSDT,850-Sell,2022-03-08 16:00:00,7,Open Short,--,Funding,29.93,497.8,0.0,0.00175727,26.18183635,18e4bd01
COMPUSDT,850-Sell,2022-03-08 16:00:00,7,Open Short,--,Funding,100,103.75,0.00,3.781e-05,0.39227875,4c1eb7e4
THETAUSDT,850-Sell,2022-03-08 16:00:00,7,Open Short,--,Funding,4373,2.844,0.000,-0.0001,-1.2436812,67098843
YFIUSDT,850-Sell,2022-03-08 16:00:00,7,Open Short,--,Funding,0.45,19710,0,-2.225e-05,-0.19734637,7ebe35a8
ADAUSDT,850-Sell,2022-03-08 16:00:00,7,Open Short,--,Funding,21176,0.7975,0.0000,5.02e-06,0.08477706,0a1c761e
FILUSDT,850-Sell,2022-03-08 16:00:00,7,Open Short,--,Funding,1060.1,17.97,0.00,-0.0001,-1.9049997,deeafc23
GALAUSDT,766ba926,2022-03-08 10:48:20,7,Close Short,Market,Trade,7242,0.22403,Market,0.00075,1.21681895,d2ccb1be
GALAUSDT,766ba926,2022-03-08 10:48:20,7,Close Short,Market,Trade,8000,0.22403,Market,0.00075,1.34418,d0367999
GALAUSDT,766ba926,2022-03-08 10:48:20,7,Close Short,Market,Trade,16000,0.22403,Market,0.00075,2.68836,cdeb8da7
GALAUSDT,766ba926,2022-03-08 10:48:20,7,Close Short,Market,Trade,6132,0.22403,Market,0.00075,1.03031397,43b8fd4f
GALAUSDT,766ba926,2022-03-08 10:48:20,7,Close Short,Market,Trade,4000,0.22403,Market,0.00075,0.67209,63072f11
GALAUSDT,766ba926,2022-03-08 10:48:20,7,Close Short,Market,Trade,3626,0.22403,Market,0.00075,0.60924959,7fae1ef8
ADAUSDT,850-Sell,2022-03-08 08:00:00,7,Open Short,--,Funding,21176,0.7988,0.0000,1.234e-05,0.2087359,162a0a51
COMPUSDT,850-Sell,2022-03-08 08:00:00,7,Open Short,--,Funding,100,103.40,0.00,0.0001097,1.134298,1aadc808
THETAUSDT,850-Sell,2022-03-08 08:00:00,7,Open Short,--,Funding,4373,2.881,0.000,-0.0001,-1.2598613,5b58f381
ILVUSDT,850-Sell,2022-03-08 08:00:00,7,Open Short,--,Funding,29.93,495.6,0.0,0.00109381,16.22482063,96f2e32b
AXSUSDT,850-Sell,2022-03-08 08:00:00,7,Open Short,--,Funding,180,46.660,0.000,0.00117364,9.85716764,74bb18fc
YFIUSDT,850-Sell,2022-03-08 08:00:00,7,Open Short,--,Funding,0.45,19539,0,0.00017105,1.50396568,fe22fa27
FILUSDT,850-Sell,2022-03-08 08:00:00,7,Open Short,--,Funding,1060.1,17.88,0.00,-5.235e-05,-0.99227268,7c111b86
LUNAUSDT,850-Sell,2022-03-08 08:00:00,7,Open Short,--,Funding,150,80.367,0.000,-0.0001,-1.205505,366b1338
MANAUSDT,850-Sell,2022-03-08 08:00:00,7,Open Short,--,Funding,3600,2.3952,0.0000,-9.94e-06,-0.08570983,258f488e
GALAUSDT,850-Sell,2022-03-08 08:00:00,7,Open Short,--,Funding,45000,0.21904,0.00000,0.00015932,1.57038538,1c3cb8a5
ADAUSDT,850-Sell,2022-03-08 00:00:00,7,Open Short,--,Funding,21176,0.7934,0.0000,-3.971e-05,-0.66716923,b6df9228
AXSUSDT,850-Sell,2022-03-08 00:00:00,7,Open Short,--,Funding,180,46.199,0.000,0.00037079,3.0834229,8d7a865a
THETAUSDT,850-Sell,2022-03-08 00:00:00,7,Open Short,--,Funding,4373,2.708,0.000,-0.0001,-1.1842084,d0313624
MANAUSDT,850-Sell,2022-03-08 00:00:00,7,Open Short,--,Funding,3600,2.3567,0.0000,-9.846e-05,-0.83534645,c104b403
COMPUSDT,850-Sell,2022-03-08 00:00:00,7,Open Short,--,Funding,100,101.24,0.00,4.443e-05,0.44980932,29754afa
LUNAUSDT,850-Sell,2022-03-08 00:00:00,7,Open Short,--,Funding,150,77.814,0.000,0.00030629,3.57504751,df2a7725
ILVUSDT,850-Sell,2022-03-08 00:00:00,7,Open Short,--,Funding,29.93,487.4,0.0,0.00051216,7.47132965,66e1e714
YFIUSDT,850-Sell,2022-03-08 00:00:00,7,Open Short,--,Funding,0.45,18385,0,0.00034926,2.8895153,634c6ea1
FILUSDT,850-Sell,2022-03-08 00:00:00,7,Open Short,--,Funding,1060.1,17.82,0.00,-0.0001,-1.8890982,4cf46164
GALAUSDT,850-Sell,2022-03-08 00:00:00,7,Open Short,--,Funding,45000,0.21491,0.00000,0.0001427,1.38004457,50afa4d1
THETAUSDT,850-Sell,2022-03-07 16:00:00,7,Open Short,--,Funding,4373,2.810,0.000,-0.0001,-1.228813,1d60c8ae
COMPUSDT,850-Sell,2022-03-07 16:00:00,7,Open Short,--,Funding,100,105.27,0.00,0.00020128,2.11887456,e4446755
YFIUSDT,850-Sell,2022-03-07 16:00:00,7,Open Short,--,Funding,0.45,19171,0,0.00043304,3.73581443,df30e8ab
ILVUSDT,850-Sell,2022-03-07 16:00:00,7,Open Short,--,Funding,29.93,516.3,0.0,-0.0001,-1.5452859,ffc58400
ADAUSDT,850-Sell,2022-03-07 16:00:00,7,Open Short,--,Funding,21176,0.8386,0.0000,0.00027807,4.9380209,f158cd4f
LUNAUSDT,850-Sell,2022-03-07 16:00:00,7,Open Short,--,Funding,150,82.699,0.000,-8.44e-06,-0.10469693,088c421b
AXSUSDT,850-Sell,2022-03-07 16:00:00,7,Open Short,--,Funding,180,49.512,0.000,0.00088682,7.90348174,68c014db
FILUSDT,850-Sell,2022-03-07 16:00:00,7,Open Short,--,Funding,1060.1,18.79,0.00,3.486e-05,0.69438607,7bdbf10c
MANAUSDT,850-Sell,2022-03-07 16:00:00,7,Open Short,--,Funding,3600,2.4844,0.0000,0.0001362,1.21815101,12b720e3
GALAUSDT,850-Sell,2022-03-07 16:00:00,7,Open Short,--,Funding,45000,0.22540,0.00000,0.00015264,1.54822752,e65870ba
COMPUSDT,8e4bf3f6,2022-03-07 14:27:43,7,Open Short,Limit,Trade,42.32,105.80,105.80,-0.00025,-1.119364,9691643b
