,Symbol,Order No.,Opening Time,Leverage,Direction,Order Type,Filled Type,Filled Qty,Filled Price,Order Price,Trading Fee Rate,Fees Paid,Transaction ID
411,DOGEUSDT,0caec7c8,2022-04-25 11:35:33,10,Open Short,Limit,Trade,6165.0,0.1358,0.1358,0.0001,0.0837207,fcadc3ec
412,DOGEUSDT,0caec7c8,2022-04-25 11:35:32,10,Open Short,Limit,Trade,2500.0,0.1358,0.1358,0.0001,0.03395,e756b9a6
413,DOGEUSDT,0caec7c8,2022-04-25 11:35:32,10,Open Short,Limit,Trade,5625.0,0.1358,0.1358,0.0001,0.0763875,59e328d8
414,DOGEUSDT,0caec7c8,2022-04-25 11:35:32,10,Open Short,Limit,Trade,4560.0,0.1358,0.1358,0.0001,0.0619248,14110d27
415,DOGEUSDT,0caec7c8,2022-04-25 11:35:32,10,Open Short,Limit,Trade,51956.0,0.1358,0.1358,0.0001,0.70556248,2a789443
416,BTCUSDT,850-Sell,2022-04-25 08:00:00,7,Open Short,--,Funding,0.922,38453.76,0.00,9.507e-05,3.37064665,098eb048
417,LUNAUSDT,850-Sell,2022-04-25 08:00:00,7,Open Short,--,Funding,207.6,88.514,0.000,0.00010819,1.98804604,65444beb
418,LTCUSDT,850-Sell,2022-04-25 08:00:00,7,Open Short,--,Funding,290.0,99.43,0.00,-0.0001,-2.88347,d1ffdee4
419,LUNAUSDT,526d6423,2022-04-25 07:03:48,7,Open Short,Limit,Trade,60.4,88.125,87.980,0.0006,3.19365,b98d2fc0
420,LUNAUSDT,526d6423,2022-04-25 07:03:48,7,Open Short,Limit,Trade,11.0,88.125,87.980,0.0006,0.581625,051589ba
421,LUNAUSDT,526d6423,2022-04-25 07:03:48,7,Open Short,Limit,Trade,48.0,88.125,87.980,0.0006,2.538,e3bf213c
422,LUNAUSDT,526d6423,2022-04-25 07:03:48,7,Open Short,Limit,Trade,88.2,88.125,87.980,0.0006,4.663575,871b8a9c
423,LTCUSDT,850-Sell,2022-04-25 00:00:00,7,Open Short,--,Funding,290.0,104.56,0.00,-0.0001,-3.03224,9b29b8c4
424,BTCUSDT,850-Sell,2022-04-25 00:00:00,7,Open Short,--,Funding,0.922,39452.44,0.00,-0.0001,-3.63751496,ebcd3f4f
425,BTCUSDT,9c1247ec,2022-04-24 23:13:02,7,Open Short,Limit,Trade,0.19,39535.5,39535.50,0.0001,0.7511745,06cbc82e
426,BTCUSDT,9c1247ec,2022-04-24 23:13:01,7,Open Short,Limit,Trade,0.001,39535.5,39535.50,0.0001,0.00395355,48368149
427,BTCUSDT,9c1247ec,2022-04-24 23:13:01,7,Open Short,Limit,Trade,0.094,39535.5,39535.50,0.0001,0.3716337,3b68bb15
428,BTCUSDT,9c1247ec,2022-04-24 23:13:01,7,Open Short,Limit,Trade,0.597,39535.5,39535.50,0.0001,2.36026935,715d2442
429,BTCUSDT,9c1247ec,2022-04-24 23:13:00,7,Open Short,Limit,Trade,0.02,39535.5,39535.50,0.0001,0.079071,090c3fb9
430,BTCUSDT,9c1247ec,2022-04-24 23:13:00,7,Open Short,Limit,Trade,0.02,39535.5,39535.50,0.0001,0.079071,8dc59046
431,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,8726.6,2.0205,Market,0.0006,10.57925718,7ced9491
432,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,495.3,2.0205,Market,0.0006,0.60045219,85ae2dbb
433,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,990.9,2.0205,Market,0.0006,1.20126807,26c4ba47
434,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,29.4,2.0205,Market,0.0006,0.03564162,50660b56
435,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,114.5,2.0205,Market,0.0006,0.13880835,dd86572f
436,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,10.3,2.0205,Market,0.0006,0.01248669,34b9a55d
437,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,34.4,2.0205,Market,0.0006,0.04170312,ed4b8a86
438,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,2600.0,2.0205,Market,0.0006,3.15198,cc2804e2
439,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,0.2,2.0205,Market,0.0006,0.00024246,4ae09162
440,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,3.6,2.0205,Market,0.0006,0.00436428,09a9f585
441,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,1043.6,2.02,Market,0.0006,1.2648432,98d28a1c
442,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,1484.6,2.02,Market,0.0006,1.7993352,dbbff229
443,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,1034.6,2.02,Market,0.0006,1.2539352,47986c96
444,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,4.2,2.02,Market,0.0006,0.0050904,30fe486d
445,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,25.0,2.02,Market,0.0006,0.0303,07cef0f3
446,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,100.0,2.02,Market,0.0006,0.1212,a287fefd
447,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,439.5,2.02,Market,0.0006,0.532674,f9ff5b18
448,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,195.3,2.02,Market,0.0006,0.2367036,ea93bdfa
449,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,146.9,2.02,Market,0.0006,0.1780428,607fbea2
450,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,4.8,2.02,Market,0.0006,0.0058176,4f14c32b
451,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,24.4,2.02,Market,0.0006,0.0295728,06688947
452,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,122.0,2.02,Market,0.0006,0.147864,50fc463b
453,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,38.7,2.02,Market,0.0006,0.0469044,d91ab6ab
454,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,10.2,2.02,Market,0.0006,0.0123624,7fd72c60
455,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,170.0,2.02,Market,0.0006,0.20604,7b289f68
456,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,71.3,2.02,Market,0.0006,0.0864156,c0b0c0b0
457,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,80.7,2.02,Market,0.0006,0.0978084,e78ae634
458,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,1.2,2.02,Market,0.0006,0.0014544,327d1c48
459,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,0.1,2.02,Market,0.0006,0.0001212,24569304
460,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,966.4,2.02,Market,0.0006,1.1712768,5b218522
461,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,300.0,2.0195,Market,0.0006,0.36351,e0a17d3e
462,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,65.2,2.0195,Market,0.0006,0.07900284,13e22c54
463,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,2.5,2.0195,Market,0.0006,0.00302925,792d289d
464,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,0.4,2.0195,Market,0.0006,0.00048468,3665d4f4
465,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,1.8,2.0195,Market,0.0006,0.00218106,f46a5963
466,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,349.8,2.019,Market,0.0006,0.42374772,9acf0cc7
467,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,300.0,2.019,Market,0.0006,0.36342,647e5620
468,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,1.5,2.019,Market,0.0006,0.0018171,4780673d
469,MANAUSDT,b41ec241,2022-04-24 22:36:01,7,Close Short,Market,Trade,10.1,2.019,Market,0.0006,0.01223514,8f7ef664
470,MANAUSDT,7290f51d,2022-04-24 21:56:24,7,Open Short,Limit,Trade,6069.5,1.9995,1.9995,0.0001,1.21359653,bbaf5608
471,MANAUSDT,7290f51d,2022-04-24 21:56:20,7,Open Short,Limit,Trade,95.0,1.9995,1.9995,0.0001,0.01899525,9262a463
472,MANAUSDT,7290f51d,2022-04-24 21:56:18,7,Open Short,Limit,Trade,3104.2,1.9995,1.9995,0.0001,0.62068479,24fcc30d
473,MANAUSDT,7290f51d,2022-04-24 21:56:18,7,Open Short,Limit,Trade,924.0,1.9995,1.9995,0.0001,0.1847538,fc7b0476
474,MANAUSDT,7290f51d,2022-04-24 21:56:11,7,Open Short,Limit,Trade,924.0,1.9995,1.9995,0.0001,0.1847538,fd1f1a70
475,MANAUSDT,7290f51d,2022-04-24 21:56:02,7,Open Short,Limit,Trade,300.0,1.9995,1.9995,0.0006,0.35991,f897cc43
476,MANAUSDT,7290f51d,2022-04-24 21:56:02,7,Open Short,Limit,Trade,393.6,1.9995,1.9995,0.0006,0.47220192,d6f1e4a1
477,MANAUSDT,7290f51d,2022-04-24 21:56:02,7,Open Short,Limit,Trade,599.6,1.9995,1.9995,0.0006,0.71934012,06932f2b
478,MANAUSDT,7290f51d,2022-04-24 21:56:02,7,Open Short,Limit,Trade,400.0,1.9995,1.9995,0.0006,0.47988,31973044
479,MANAUSDT,7290f51d,2022-04-24 21:56:02,7,Open Short,Limit,Trade,6500.0,1.9995,1.9995,0.0006,7.79805,8833075c
480,MANAUSDT,7290f51d,2022-04-24 21:56:02,7,Open Short,Limit,Trade,678.8,1.9995,1.9995,0.0006,0.81435636,1760613d
481,MANAUSDT,7290f51d,2022-04-24 21:56:02,7,Open Short,Limit,Trade,11.3,1.9995,1.9995,0.0006,0.01355661,98160fe9
482,LTCUSDT,850-Sell,2022-04-24 16:00:00,7,Open Short,--,Funding,290.0,104.87,0.00,-0.0001,-3.04123,80bed22a
483,LTCUSDT,850-Sell,2022-04-24 08:00:00,7,Open Short,--,Funding,290.0,105.4,0.00,-0.0001,-3.0566,b4053c3d
484,LTCUSDT,850-Sell,2022-04-24 00:00:00,7,Open Short,--,Funding,290.0,105.15,0.00,-0.0001,-3.04935,e0ff4c0e
485,LTCUSDT,850-Sell,2022-04-23 16:00:00,7,Open Short,--,Funding,290.0,106.24,0.00,-0.0001,-3.08096,0728775c
486,LTCUSDT,850-Sell,2022-04-23 08:00:00,7,Open Short,--,Funding,290.0,106.81,0.00,-0.0001,-3.09749,4cac0bec
487,LTCUSDT,850-Sell,2022-04-23 00:00:00,7,Open Short,--,Funding,290.0,105.36,0.00,-0.0001,-3.05544,9c046d3c
488,CRVUSDT,cc5e71d6,2022-04-22 18:19:38,10,Close Short,Market,Trade,14387.9,2.411,Market,0.0006,20.81353614,b527ab82
489,CRVUSDT,cc5e71d6,2022-04-22 18:19:38,10,Close Short,Market,Trade,74.6,2.41,Market,0.0006,0.1078716,05c29fe7
490,CRVUSDT,cc5e71d6,2022-04-22 18:19:38,10,Close Short,Market,Trade,3.3,2.41,Market,0.0006,0.0047718,02c544d2
491,CRVUSDT,cc5e71d6,2022-04-22 18:19:38,10,Close Short,Market,Trade,17.9,2.41,Market,0.0006,0.0258834,e0273146
492,CRVUSDT,cc5e71d6,2022-04-22 18:19:38,10,Close Short,Market,Trade,2.0,2.41,Market,0.0006,0.002892,21e427aa
493,CRVUSDT,cc5e71d6,2022-04-22 18:19:38,10,Close Short,Market,Trade,33.8,2.41,Market,0.0006,0.0488748,77378951
494,CRVUSDT,cc5e71d6,2022-04-22 18:19:38,10,Close Short,Market,Trade,0.2,2.409,Market,0.0006,0.00028908,ecfe14df
495,CRVUSDT,cc5e71d6,2022-04-22 18:19:38,10,Close Short,Market,Trade,1260.3,2.408,Market,0.0006,1.82088144,afec28e3
496,CRVUSDT,cc5e71d6,2022-04-22 18:19:38,10,Close Short,Market,Trade,177.7,2.408,Market,0.0006,0.25674096,aeeaaf09
497,CRVUSDT,cc5e71d6,2022-04-22 18:19:38,10,Close Short,Market,Trade,210.5,2.383,Market,0.0006,0.3009729,9a936ff7
498,CRVUSDT,aaa27428,2022-04-22 16:49:50,10,Open Short,Limit,Trade,1544.0,2.287,2.287,0.0001,0.3531128,76326ed7
499,CRVUSDT,aaa27428,2022-04-22 16:49:50,10,Open Short,Limit,Trade,2256.5,2.287,2.287,0.0001,0.51606155,bd4aa0a6
500,CRVUSDT,aaa27428,2022-04-22 16:49:50,10,Open Short,Limit,Trade,1309.6,2.287,2.287,0.0001,0.29950552,49005177
501,CRVUSDT,aaa27428,2022-04-22 16:49:50,10,Open Short,Limit,Trade,248.5,2.287,2.287,0.0001,0.05683195,09dceba0
502,CRVUSDT,aaa27428,2022-04-22 16:49:50,10,Open Short,Limit,Trade,1309.6,2.287,2.287,0.0001,0.29950552,57d35942
503,LTCUSDT,850-Sell,2022-04-22 16:00:00,7,Open Short,--,Funding,290.0,106.64,0.00,-0.0001,-3.09256,45d71288
504,CRVUSDT,850-Sell,2022-04-22 16:00:00,10,Open Short,--,Funding,9500.0,2.283,0.000,-0.0001,-2.16885,f0e7bd89
505,CRVUSDT,5d0fa53b,2022-04-22 15:55:26,10,Open Short,Limit,Trade,2675.9,2.29,2.290,0.0001,0.6127811,eeed7105
506,CRVUSDT,5d0fa53b,2022-04-22 15:55:26,10,Open Short,Limit,Trade,4200.0,2.29,2.290,0.0001,0.9618,e053a85e
507,CRVUSDT,5d0fa53b,2022-04-22 15:55:21,10,Open Short,Limit,Trade,459.0,2.29,2.290,0.0006,0.630666,8bfaf357
508,CRVUSDT,5d0fa53b,2022-04-22 15:55:21,10,Open Short,Limit,Trade,548.9,2.29,2.290,0.0006,0.7541886,42958999
509,CRVUSDT,5d0fa53b,2022-04-22 15:55:21,10,Open Short,Limit,Trade,106.4,2.29,2.290,0.0006,0.1461936,948aa4f0
510,CRVUSDT,5d0fa53b,2022-04-22 15:55:21,10,Open Short,Limit,Trade,450.0,2.29,2.290,0.0006,0.6183,dee9d51e
511,CRVUSDT,5d0fa53b,2022-04-22 15:55:21,10,Open Short,Limit,Trade,218.1,2.29,2.290,0.0006,0.2996694,1f93fb3f
512,CRVUSDT,5d0fa53b,2022-04-22 15:55:21,10,Open Short,Limit,Trade,513.9,2.29,2.290,0.0006,0.7060986,9706cb5b
513,CRVUSDT,5d0fa53b,2022-04-22 15:55:21,10,Open Short,Limit,Trade,327.4,2.29,2.290,0.0006,0.4498476,0061da06
514,CRVUSDT,5d0fa53b,2022-04-22 15:55:21,10,Open Short,Limit,Trade,0.4,2.291,2.290,0.0006,0.00054984,d2ce00d4
515,LTCUSDT,850-Sell,2022-04-22 08:00:00,7,Open Short,--,Funding,290.0,108.27,0.00,-0.0001,-3.13983,aa481252
516,LTCUSDT,850-Sell,2022-04-22 00:00:00,7,Open Short,--,Funding,290.0,106.71,0.00,-0.0001,-3.09459,a41ee2b0
517,LTCUSDT,850-Sell,2022-04-21 16:00:00,7,Open Short,--,Funding,290.0,113.0,0.00,-0.0001,-3.277,7be2e58f
518,KNCUSDT,efca50d5,2022-04-21 15:30:40,8,Close Short,Market,Trade,684.6,4.7635,Market,0.0006,1.95665526,c46c9a05
519,KNCUSDT,efca50d5,2022-04-21 15:30:40,8,Close Short,Market,Trade,4785.3,4.763,Market,0.0006,13.67543034,f9baac4a
520,LUNAUSDT,4c9bb502,2022-04-21 12:48:19,7,Close Short,Market,Trade,100.3,98.59,Market,0.0006,5.9331462,c2559178
521,LUNAUSDT,4c9bb502,2022-04-21 12:48:19,7,Close Short,Market,Trade,165.5,98.59,Market,0.0006,9.789987,3208e646
522,LUNAUSDT,4c9bb502,2022-04-21 12:48:19,7,Close Short,Market,Trade,21.3,98.585,Market,0.0006,1.2599163,9b882a5a
523,LUNAUSDT,4c9bb502,2022-04-21 12:48:19,7,Close Short,Market,Trade,0.2,98.585,Market,0.0006,0.0118302,a074e340
524,LUNAUSDT,4c9bb502,2022-04-21 12:48:19,7,Close Short,Market,Trade,5.1,98.58,Market,0.0006,0.3016548,cc2dc5e9
525,LUNAUSDT,4c9bb502,2022-04-21 12:48:19,7,Close Short,Market,Trade,32.6,98.58,Market,0.0006,1.9282248,f0dadd48
526,KNCUSDT,850-Sell,2022-04-21 08:00:00,8,Open Short,--,Funding,5469.9,4.4309,0.0000,-0.0001,-2.42365799,0161ce0a
527,LUNAUSDT,850-Sell,2022-04-21 08:00:00,7,Open Short,--,Funding,325.0,94.993,0.000,0.00029712,9.17290406,7f524c49
528,LTCUSDT,850-Sell,2022-04-21 08:00:00,7,Open Short,--,Funding,290.0,111.22,0.00,-0.0001,-3.22538,01acae7e
529,KNCUSDT,850-Sell,2022-04-21 00:00:00,8,Open Short,--,Funding,5469.9,4.386,0.0000,0.00013391,3.21263232,2406922e
530,LUNAUSDT,850-Sell,2022-04-21 00:00:00,7,Open Short,--,Funding,325.0,94.77,0.000,0.00017696,5.45041224,5a0f44aa
531,LTCUSDT,850-Sell,2022-04-21 00:00:00,7,Open Short,--,Funding,290.0,111.85,0.00,-0.0001,-3.24365,016ad768
532,KNCUSDT,98ff7ed1,2022-04-20 18:57:52,8,Open Short,Limit,Trade,1546.6,4.524,4.5240,0.0001,0.69968184,f519ccf4
533,KNCUSDT,98ff7ed1,2022-04-20 18:57:51,8,Open Short,Limit,Trade,575.7,4.524,4.5240,0.0001,0.26044668,56998773
534,KNCUSDT,98ff7ed1,2022-04-20 18:57:51,8,Open Short,Limit,Trade,700.0,4.524,4.5240,0.0001,0.31668,8feb6b14
535,KNCUSDT,98ff7ed1,2022-04-20 18:57:51,8,Open Short,Limit,Trade,447.6,4.524,4.5240,0.0001,0.20249424,a2c3cc6f
536,KNCUSDT,98ff7ed1,2022-04-20 18:57:51,8,Open Short,Limit,Trade,900.0,4.524,4.5240,0.0001,0.40716,0df033b2
537,KNCUSDT,98ff7ed1,2022-04-20 18:57:51,8,Open Short,Limit,Trade,1300.0,4.524,4.5240,0.0001,0.58812,61ba71b4
538,LTCUSDT,62be3d2c,2022-04-20 18:50:22,7,Open Short,Limit,Trade,76.8,111.45,111.41,0.0006,5.135616,59e1b39c
539,LTCUSDT,62be3d2c,2022-04-20 18:50:22,7,Open Short,Limit,Trade,9.8,111.45,111.41,0.0006,0.655326,32b90d72
540,LTCUSDT,62be3d2c,2022-04-20 18:50:22,7,Open Short,Limit,Trade,9.0,111.45,111.41,0.0006,0.60183,d8e9b635
541,LTCUSDT,62be3d2c,2022-04-20 18:50:22,7,Open Short,Limit,Trade,1.0,111.45,111.41,0.0006,0.06687,78b46c72
542,LTCUSDT,62be3d2c,2022-04-20 18:50:22,7,Open Short,Limit,Trade,98.4,111.46,111.41,0.0006,6.5805984,908b17a1
543,LTCUSDT,62be3d2c,2022-04-20 18:50:22,7,Open Short,Limit,Trade,0.8,111.46,111.41,0.0006,0.0535008,9ec2a957
544,LTCUSDT,62be3d2c,2022-04-20 18:50:22,7,Open Short,Limit,Trade,0.8,111.46,111.41,0.0006,0.0535008,963d52b1
545,LTCUSDT,62be3d2c,2022-04-20 18:50:22,7,Open Short,Limit,Trade,0.4,111.47,111.41,0.0006,0.0267528,9599bf60
546,LTCUSDT,62be3d2c,2022-04-20 18:50:22,7,Open Short,Limit,Trade,13.0,111.48,111.41,0.0006,0.869544,d5a5cd01
547,LTCUSDT,62be3d2c,2022-04-20 18:50:22,7,Open Short,Limit,Trade,80.0,111.48,111.41,0.0006,5.35104,6812c5c8
548,LUNAUSDT,850-Sell,2022-04-20 16:00:00,7,Open Short,--,Funding,325.0,95.307,0.000,0.00036236,11.22401947,7437da25
549,LUNAUSDT,850-Sell,2022-04-20 08:00:00,7,Open Short,--,Funding,325.0,94.539,0.000,0.00032111,9.86616095,c2b51769
550,LUNAUSDT,850-Sell,2022-04-20 00:00:00,7,Open Short,--,Funding,325.0,95.47,0.000,0.00011826,3.66934172,0c9503b0
551,LUNAUSDT,850-Sell,2022-04-19 16:00:00,7,Open Short,--,Funding,325.0,94.204,0.000,0.00017512,5.36152646,d762e3d3
552,LUNAUSDT,28ed9b1e,2022-04-19 15:01:04,7,Open Short,Limit,Trade,1.3,94.75,94.750,0.0001,0.0123175,0ec2120b
553,LUNAUSDT,28ed9b1e,2022-04-19 15:01:04,7,Open Short,Limit,Trade,9.1,94.75,94.750,0.0001,0.0862225,192c21ef
554,LUNAUSDT,28ed9b1e,2022-04-19 15:01:04,7,Open Short,Limit,Trade,84.6,94.75,94.750,0.0001,0.801585,bf1b3df5
555,LUNAUSDT,28ed9b1e,2022-04-19 15:01:04,7,Open Short,Limit,Trade,87.5,94.75,94.750,0.0001,0.8290625,ab3cde40
556,LUNAUSDT,28ed9b1e,2022-04-19 15:01:04,7,Open Short,Limit,Trade,1.8,94.75,94.750,0.0001,0.017055,28eb57b0
557,LUNAUSDT,28ed9b1e,2022-04-19 15:01:02,7,Open Short,Limit,Trade,60.0,94.75,94.750,0.0001,0.5685,80f7cf44
558,LUNAUSDT,28ed9b1e,2022-04-19 15:00:44,7,Open Short,Limit,Trade,36.7,94.75,94.750,0.0001,0.3477325,e82613bf
559,LUNAUSDT,28ed9b1e,2022-04-19 15:00:44,7,Open Short,Limit,Trade,44.0,94.75,94.750,0.0001,0.4169,cb9c1748
560,ETHUSDT,f5ed37c7,2022-04-19 14:00:55,7,Close Short,Market,Trade,14.65,3104.05,Market,0.0006,27.2845995,ce051b9d
561,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,272.6,18.835,Market,0.0006,3.0806526,60b092e4
562,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,42.6,18.83,Market,0.0006,0.4812948,535ff2db
563,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,12.0,18.83,Market,0.0006,0.135576,421d9930
564,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,27.0,18.83,Market,0.0006,0.305046,fc6c618c
565,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,96.8,18.825,Market,0.0006,1.093356,5bd56aac
566,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,382.9,18.825,Market,0.0006,4.3248555,be16e97a
567,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,0.4,18.82,Market,0.0006,0.0045168,722145f8
568,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,2.3,18.82,Market,0.0006,0.0259716,1b5887e1
569,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,189.7,18.815,Market,0.0006,2.1415233,8e57a97e
570,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,189.7,18.815,Market,0.0006,2.1415233,bc74b0c0
571,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,5.0,18.815,Market,0.0006,0.056445,40e92143
572,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,0.4,18.815,Market,0.0006,0.0045156,e98c3ce0
573,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,0.5,18.815,Market,0.0006,0.0056445,fa08f1af
574,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,0.6,18.815,Market,0.0006,0.0067734,8eb43029
575,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,56.2,18.81,Market,0.0006,0.6342732,fd671273
576,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,11.1,18.81,Market,0.0006,0.1252746,8deda808
577,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,0.6,18.805,Market,0.0006,0.0067698,8fc4685c
578,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,23.0,18.8,Market,0.0006,0.25944,9993a74a
579,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,13.6,18.8,Market,0.0006,0.153408,09d2567a
580,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,1.0,18.8,Market,0.0006,0.01128,78268f8e
581,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,1.2,18.8,Market,0.0006,0.013536,c2fd715e
582,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,2.2,18.8,Market,0.0006,0.024816,aafd7821
583,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,0.1,18.8,Market,0.0006,0.001128,9e879c4e
584,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,22.5,18.8,Market,0.0006,0.2538,2dc36091
585,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,9.0,18.8,Market,0.0006,0.10152,271bc1cc
586,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,5.0,18.8,Market,0.0006,0.0564,7508a8cf
587,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,50.0,18.8,Market,0.0006,0.564,e4d494d2
588,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,2.6,18.8,Market,0.0006,0.029328,47d9ff53
589,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,0.6,18.8,Market,0.0006,0.006768,973cc221
590,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,0.3,18.8,Market,0.0006,0.003384,97c57f6c
591,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,3.7,18.795,Market,0.0006,0.0417249,a4708f61
592,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,49.5,18.79,Market,0.0006,0.558063,ea966d9a
593,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,12.0,18.79,Market,0.0006,0.135288,aa40a866
594,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,23.5,18.79,Market,0.0006,0.264939,48b04f63
595,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,4.4,18.79,Market,0.0006,0.0496056,b9974120
596,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,0.6,18.79,Market,0.0006,0.0067644,8c9b6dab
597,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,6.7,18.78,Market,0.0006,0.0754956,a7f55b4e
598,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,2.8,18.78,Market,0.0006,0.0315504,cfb554f2
599,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,5.6,18.775,Market,0.0006,0.063084,4d1566d4
600,DOTUSDT,c9c38576,2022-04-19 14:00:03,7,Close Short,Market,Trade,38.8,18.765,Market,0.0006,0.4368492,0c1bd4fe
